Name,Year,Price,Car_Age
Maruti SX4 ZXI MT BSIV,2012,3.9,13
Honda City ZX CVT,2007,3.25,18
Volkswagen Ameo 1.2 MPI Comfortline,2018,5.84,7
Volkswagen Ameo 1.2 MPI Comfortline,2016,5.75,9
Audi A4 2.0 TDI Multitronic,2010,10.0,15
Maruti Wagon R VXI,2006,1.05,19
Hyundai Verna SX CRDi AT,2013,5.64,12
Mercedes-Benz GLC 220d 4MATIC Style,2019,50.97,6
BMW 3 Series Luxury Line,2016,29.95,9
Honda Mobilio V Option i DTEC,2014,4.85,11
Hyundai Creta 1.6 CRDi AT SX Plus,2016,14.5,9
Honda City 1.5 S MT,2011,5.5,14
Ford Fiesta 1.4 TDCi EXI,2011,3.2,14
Maruti Swift Dzire LDI,2016,4.5,9
Mercedes-Benz E-Class E250 CDI Launch Edition,2015,30.72,10
Chevrolet Captiva LT,2009,3.5,16
Toyota Innova 2.5 V Diesel 7-seater,2007,6.99,18
Mahindra Quanto C8,2014,3.45,11
Honda City i VTEC V,2015,6.57,10
Audi A4 2.0 TDI 177 Bhp Premium Plus,2014,17.5,11
Volkswagen Polo Diesel Comfortline 1.2L,2013,3.75,12
Ford EcoSport 1.5 Petrol Titanium Plus AT,2017,9.99,8
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2012,8.2,13
Honda City 1.5 EXI,2005,1.1,20
Maruti Alto 800 2016-2019 LXI Optional,2015,2.45,10
Mercedes-Benz M-Class ML 320 CDI,2009,13.75,16
Maruti Swift Dzire LDI,2017,3.0,8
Maruti Vitara Brezza ZDi Plus Dual Tone,2017,9.25,8
Volvo S60 D5 Summum,2013,17.65,12
Toyota Fortuner 4x2 AT,2014,18.25,11
Hyundai i20 Sportz Option Diesel,2013,3.45,12
Audi A4 35 TDI Premium,2015,23.75,10
Nissan Terrano XV D Pre,2013,5.45,12
Maruti Celerio ZXI AMT,2017,5.25,8
Hyundai i10 Sportz AT,2012,2.9,13
BMW 3 Series 320d,2010,14.2,15
Hyundai Grand i10 Sportz,2018,5.8,7
Hyundai Grand i10 Asta Option AT,2017,7.22,8
Hyundai Grand i10 1.2 Kappa Sportz,2016,4.87,9
Volkswagen Polo 1.2 MPI Comfortline,2013,3.3,12
Honda City ZX EXi,2007,3.0,18
Mercedes-Benz GLA Class 200 CDI,2014,26.0,11
Maruti Omni 8 Seater BSIV,2017,2.9,8
Hyundai Verna 1.6 SX VTVT AT,2014,7.5,11
Maruti Alto 800 LXI,2015,2.36,10
Maruti Vitara Brezza ZDi Plus Dual Tone,2017,11.39,8
Mahindra XUV500 W8 2WD,2013,7.02,12
Maruti Vitara Brezza ZDi,2016,8.0,9
Hyundai i20 1.2 Spotz,2017,7.11,8
Mercedes-Benz E-Class 250 D W 210,1998,3.9,27
Maruti Alto LXi,2009,2.15,16
Honda Amaze S i-Vtech,2013,3.25,12
Land Rover Range Rover Sport HSE,2015,70.66,10
Hyundai Grand i10 CRDi Magna,2013,4.61,12
Honda Civic 2006-2010 1.8 S MT,2008,2.35,17
Hyundai Grand i10 CRDi Magna,2014,4.05,11
Maruti 800 AC Uniq,2009,0.8,16
Toyota Etios Liva Diesel,2014,5.6,11
Hyundai i20 Magna 1.4 CRDi,2015,5.35,10
Maruti Alto K10 VXI,2017,3.25,8
BMW X1 sDrive20d,2012,11.5,13
Maruti Celerio VXI AT,2016,4.25,9
Skoda Superb Elegance 1.8 TSI AT,2009,4.45,16
Mahindra Xylo E4,2009,2.85,16
Mahindra XUV500 W8 2WD,2014,7.85,11
Maruti Swift Dzire VXI,2016,5.3,9
Ford Ecosport 1.0 Ecoboost Platinum Edition,2017,8.0,8
Toyota Corolla Altis Diesel D4DG,2014,9.43,11
Hyundai i20 2015-2017 1.2 Magna,2012,2.75,13
Renault Captur 1.5 Diesel Platine Mono,2018,13.5,7
Mercedes-Benz E-Class 280 CDI,2009,9.99,16
Maruti Baleno RS 1.0 Petrol,2017,6.95,8
Nissan Sunny 2011-2014 XL AT Special Edition,2015,6.75,10
Hyundai Grand i10 AT Asta,2015,5.5,10
Maruti Ciaz Zeta,2018,9.18,7
Hyundai Xcent 1.2 Kappa S,2014,4.15,11
Hyundai Verna 1.6 SX CRDi (O),2012,6.5,13
Maruti Wagon R VXI 1.2,2015,4.11,10
Hyundai Verna CRDi,2008,2.25,17
Toyota Etios Liva G,2015,4.56,10
Mahindra Xylo E4 ABS BS III,2013,4.0,12
Toyota Etios Liva GD,2015,5.27,10
Mahindra Thar DI 4X4,2019,9.11,6
Nissan X-Trail SLX MT,2010,6.2,15
Toyota Innova Crysta 2.8 ZX AT,2017,19.97,8
Hyundai Creta 1.4 CRDi S,2016,10.17,9
Maruti Swift VDI,2014,4.5,11
Hyundai Verna 1.6 CRDI SX Option,2019,14.28,6
Maruti Alto LXi BSIII,2012,2.47,13
Maruti S Cross DDiS 200 Alpha,2016,7.9,9
Hyundai EON Era,2011,2.3,14
Nissan Terrano XL,2013,6.5,12
Hyundai EON Era,2016,3.25,9
Tata Zest Quadrajet 1.3 XT,2017,5.85,8
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2014,29.0,11
Audi Q5 2.0 TDI Premium Plus,2014,25.71,11
Ford Fiesta 1.6 ZXi Leather,2008,1.85,17
BMW 3 Series 320d Prestige,2015,22.75,10
Maruti Baleno RS 1.0 Petrol,2018,8.32,7
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,2014,26.0,11
Hyundai i10 Sportz 1.2,2013,3.45,12
Hyundai Grand i10 Asta Option,2017,5.15,8
Honda Brio S MT,2014,3.51,11
Hyundai i20 Magna 1.4 CRDi (Diesel),2015,3.45,10
Volkswagen Polo Petrol Highline 1.2L,2013,3.75,12
Honda City 1.5 EXI,2001,1.45,24
Skoda Octavia Ambiente 1.9 TDI,2008,2.2,17
Ford Endeavour 2.5L 4X2,2010,7.99,15
Chevrolet Cruze LTZ,2013,6.75,12
Honda CR-V AT With Sun Roof,2013,11.99,12
Honda Mobilio V i DTEC,2014,5.0,11
Maruti Ertiga VDI,2012,5.9,13
Hyundai Grand i10 Sportz,2013,3.75,12
Jaguar XF 3.0 Litre S Premium Luxury,2014,29.5,11
Honda Amaze VX i-Vtech,2014,4.75,11
Audi A6 2.7 TDI,2011,11.5,14
Hyundai i20 1.2 Spotz,2017,6.95,8
Volkswagen Ameo 1.2 MPI Highline Plus 16,2016,5.4,9
Renault Fluence 2.0,2011,4.75,14
Maruti Alto K10 VXI,2011,2.15,14
Maruti Alto Std,2005,0.9,20
Maruti Wagon R VXI BS IV,2016,3.5,9
Fiat Linea 1.3 Emotion,2016,5.85,9
Maruti Swift Dzire Vdi BSIV,2010,3.15,15
Renault Scala Diesel RxL,2016,6.0,9
Hyundai i20 Magna,2010,2.23,15
Hyundai Xcent 1.2 Kappa SX Option,2016,2.5,9
Maruti Wagon R LXI,2015,3.87,10
Mahindra XUV500 W8 2WD,2014,9.5,11
Toyota Fortuner 4x2 AT,2014,17.75,11
Renault Duster 110PS Diesel RxZ Plus,2012,3.75,13
Hyundai Santro Xing GLS,2010,1.5,15
Hyundai Verna 1.6 SX VTVT,2013,5.0,12
BMW X1 sDrive 20d Exclusive,2014,17.0,11
Honda Civic 2006-2010 1.8 V AT,2011,4.38,14
Audi A6 35 TFSI Matrix,2018,41.5,7
Maruti Wagon R LXI BS IV,2017,3.0,8
Maruti Vitara Brezza ZDi Plus Dual Tone,2018,11.0,7
Land Rover Discovery 3 TDV6 Diesel Automatic,2012,14.0,13
Maruti Dzire New,2016,7.65,9
Hyundai Verna VTVT 1.6 SX,2018,8.7,7
Maruti Ertiga ZDI Plus,2016,9.9,9
Hyundai Accent GLE,2010,2.05,15
Hyundai i20 1.2 Sportz,2016,5.25,9
Hyundai Verna VTVT 1.6 SX,2012,5.77,13
Maruti Alto LX,2010,1.95,15
Mahindra Scorpio VLX,2011,7.45,14
Maruti Wagon R LXI,2012,2.6,13
Hyundai i20 1.2 Sportz,2011,3.25,14
Maruti Ritz VDi,2010,3.85,15
Renault Koleos 2.0 Diesel,2013,7.5,12
BMW 3 Series 320d,2012,11.5,13
Honda Brio V MT,2013,3.25,12
Hyundai Sonata GOLD,2003,1.5,22
Maruti Swift Dzire VDi,2014,5.31,11
Mahindra XUV500 W8 4WD,2013,9.0,12
Hyundai i10 Sportz 1.1L,2016,3.59,9
Maruti Ciaz ZXi Plus,2016,7.35,9
Toyota Innova 2.5 V Diesel 8-seater,2013,12.0,12
Hyundai Grand i10 Sportz,2017,6.02,8
Chevrolet Optra Magnum 2.0 LS BSIII,2008,2.57,17
Mahindra Ssangyong Rexton RX5,2013,12.45,12
Mahindra XUV500 W8 2WD,2015,12.63,10
Honda City i VTEC SV,2014,7.75,11
Ford Ecosport 1.5 DV5 MT Titanium,2014,5.5,11
Hyundai i20 Sportz 1.2,2015,4.43,10
Mercedes-Benz CLA 200 CDI Sport,2016,24.51,9
Hyundai EON Magna,2014,2.65,11
Toyota Etios G Safety,2011,3.2,14
Maruti Swift Dzire Tour LDI,2016,4.25,9
Maruti Alto LXi,2008,1.1,17
Maruti Celerio ZXI,2015,4.3,10
Ford Ecosport 1.5 DV5 MT Titanium Optional,2015,8.9,10
Nissan Terrano XV 110 PS Limited Edition,2015,6.5,10
Honda Accord VTi-L AT,2009,3.5,16
Maruti Swift Ldi BSIII,2008,4.25,17
Mahindra XUV500 AT W10 FWD,2018,16.46,7
Honda Jazz 1.2 VX i VTEC,2016,5.95,9
Honda City i VTEC V,2015,7.1,10
Fiat Grande Punto 1.2 Dynamic,2011,1.25,14
Maruti Ertiga ZXI,2013,5.5,12
Nissan Micra XL,2013,3.25,12
Honda City 1.5 V MT,2010,5.0,15
Toyota Etios VX,2016,6.58,9
BMW 3 Series 320d Luxury Line,2013,19.5,12
Honda Jazz 1.2 SV i VTEC,2017,6.14,8
Maruti Dzire VDI,2013,4.95,12
Skoda Rapid 1.6 TDI Elegance,2013,5.75,12
Mahindra XUV500 W6 2WD,2013,6.6,12
Hyundai Grand i10 AT Asta,2015,5.72,10
Honda City 1.5 V MT,2009,2.6,16
Toyota Innova 2.5 GX 7 STR,2010,6.5,15
Mahindra XUV500 W8 2WD,2011,6.1,14
Maruti Swift Dzire VDi,2010,3.85,15
Volkswagen Vento Petrol Highline,2013,4.5,12
Audi A4 2.0 TDI,2013,18.25,12
Maruti Ertiga LXI,2012,5.75,13
Maruti 800 AC,2010,0.9,15
Honda City 1.5 V MT,2011,5.5,14
Maruti Swift Dzire VXI,2014,3.99,11
Toyota Camry Hybrid,2014,18.75,11
Hyundai Grand i10 CRDi Sportz,2014,3.5,11
Toyota Innova Crysta 2.8 GX AT 8S,2016,16.45,9
Hyundai i10 Magna,2011,3.65,14
Hyundai Grand i10 AT Asta,2014,5.4,11
Maruti Baleno Alpha Diesel,2018,8.7,7
Skoda Superb Style 1.8 TSI AT,2016,20.75,9
Mercedes-Benz New C-Class 220 CDI AT,2010,12.5,15
Maruti Ritz VDi,2011,1.89,14
Maruti Swift Dzire Tour LDI,2015,4.0,10
Honda Civic 2010-2013 1.8 V MT,2012,3.95,13
Maruti Ertiga SHVS VDI,2015,7.85,10
Hyundai Elantra CRDi SX,2014,7.0,11
Toyota Fortuner 4x2 AT,2016,24.99,9
Volkswagen Polo GT TSI,2013,4.5,12
Skoda Octavia Classic 1.9 TDI MT,2005,1.25,20
Volkswagen Polo 1.5 TDI Trendline,2014,3.95,11
Hyundai Santro Xing GL Plus,2012,1.6,13
Hyundai Accent GLE,2004,0.6,21
Hyundai EON D Lite Plus,2014,3.39,11
Toyota Innova 2.5 V Diesel 7-seater,2011,9.8,14
Maruti Ignis 1.3 Zeta,2017,5.91,8
Maruti Ciaz Alpha,2017,8.25,8
Maruti Swift Dzire VXi,2012,3.75,13
Honda City i VTEC CVT VX,2017,12.5,8
Honda Brio S MT,2015,3.8,10
Toyota Etios Liva GD,2014,4.35,11
Volvo XC60 D5,2015,32.5,10
Tata Indigo CS eGVX,2015,3.0,10
Toyota Innova Crysta 2.8 ZX AT,2016,19.0,9
Volkswagen Vento Diesel Highline,2013,5.0,12
Ford Ecosport 1.5 DV5 MT Titanium,2014,5.45,11
Maruti Wagon R VXI,2010,2.7,15
Mercedes-Benz S-Class 320 L,2006,10.75,19
Volkswagen Polo 1.5 TDI Highline,2015,5.8,10
Tata Indica GLS BS IV,2007,0.95,18
Maruti 800 Std BSIII,2002,0.63,23
Jeep Compass 2.0 Longitude,2018,17.55,7
Maruti Alto K10 LXI Optional,2016,3.0,9
Skoda Octavia Elegance 2.0 TDI AT,2013,15.0,12
Maruti Swift Dzire VDI Optional,2016,6.0,9
Maruti Ciaz VDi Plus SHVS,2016,7.65,9
Mercedes-Benz New C-Class C 220 CDI CLASSIC,2009,8.5,16
Ford Figo Diesel ZXI,2013,2.25,12
Toyota Corolla Altis VL,2010,4.65,15
Maruti SX4 S Cross DDiS 320 Zeta,2016,7.85,9
Ford Figo Petrol ZXI,2011,3.46,14
Honda Jazz Exclusive CVT,2018,8.25,7
Maruti Zen LXi - BS III,2006,1.25,19
Toyota Fortuner 3.0 Diesel,2012,16.0,13
Maruti Ciaz ZDi Plus,2015,7.4,10
Renault KWID RXT,2016,3.07,9
Hyundai i10 Magna AT,2011,3.84,14
Maruti Celerio ZXI AT Optional,2016,4.2,9
Hyundai Creta 1.4 E Plus Diesel,2018,10.82,7
Honda Jazz 1.5 SV i DTEC,2016,6.1,9
Honda City 1.5 S MT,2011,3.1,14
Mitsubishi Lancer 1.5 SFXi,2001,1.0,24
Nissan Sunny XE P,2012,4.69,13
Honda Accord 2.4 AT,2011,5.4,14
Mahindra XUV500 W8 2WD,2016,12.0,9
Hyundai i20 1.2 Magna Executive,2018,6.5,7
Nissan Micra Diesel XL,2014,3.0,11
Maruti Ciaz AT ZXi,2015,6.9,10
Volkswagen Vento Diesel Trendline,2011,4.0,14
Hyundai i20 Asta,2011,4.25,14
Toyota Corolla Altis G,2008,5.1,17
Honda City i DTEC VX,2014,4.9,11
Maruti Swift VXI BSIV,2014,3.6,11
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2016,34.0,9
Toyota Innova 2.5 G (Diesel) 7 Seater,2015,8.25,10
Maruti Swift Lxi BSIII,2011,1.3,14
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2018,39.05,7
Hyundai Grand i10 Asta,2015,3.75,10
Maruti Wagon R LXI BS IV,2010,2.1,15
Ford EcoSport 1.5 TDCi Titanium,2016,8.8,9
Volkswagen Polo 1.2 MPI Comfortline,2015,5.84,10
Hyundai Verna 1.6 VTVT AT SX,2018,9.03,7
Renault KWID AMT RXL,2017,3.25,8
Honda Brio S Option AT,2013,4.9,12
Ford Figo Aspire 1.2 Ti-VCT Titanium,2018,6.46,7
Toyota Fortuner 3.0 Diesel,2014,18.5,11
Tata Indigo eCS eLX BS IV,2013,2.7,12
Ford Figo 2015-2019 1.5D Ambiente MT,2016,4.6,9
Maruti Swift Dzire VDI,2014,5.35,11
Nissan Micra Diesel XV Primo,2011,2.3,14
Skoda Octavia Style Plus 2.0 TDI AT,2016,15.45,9
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2014,12.49,11
Audi Q7 35 TDI Quattro Technology,2016,48.76,9
Hyundai i20 1.2 Sportz,2011,3.2,14
BMW 3 Series 320d Corporate Edition,2012,8.75,13
Hyundai i20 Active 1.4 SX Dual Tone,2015,5.99,10
Mahindra Scorpio 2.6 DX,2005,2.9,20
Ford Figo Diesel EXI,2011,1.8,14
Honda Accord 2.4 Inspire M/T,2012,6.25,13
Hyundai i20 Sportz 1.4 CRDi,2013,5.45,12
Jaguar XF 2.2 Litre Luxury,2018,52.5,7
Hyundai Verna 1.6 SX VTVT (O) AT,2013,5.6,12
Honda City i VTEC VX Option,2014,6.45,11
Hyundai i20 Asta Optional with Sunroof 1.2,2012,3.7,13
Honda Brio S MT,2013,3.49,12
Hyundai i20 Sportz 1.4 CRDi,2013,3.55,12
Maruti Grand Vitara 2.4 MT,2017,9.0,8
Maruti A-Star Vxi,2011,2.7,14
Fiat Punto 1.3 Emotion,2011,2.6,14
Maruti Alto LXi,2006,1.5,19
Mahindra XUV500 W10 2WD,2017,15.9,8
Maruti Swift RS VDI,2013,5.2,12
BMW X1 sDrive20d,2014,16.25,11
Volkswagen Passat 2.0 PD DSG,2007,3.31,18
BMW X3 xDrive20d,2012,24.0,13
Maruti Ritz VXi,2011,2.5,14
Hyundai i20 Sportz 1.4 CRDi,2013,3.9,12
Maruti Swift VDI BSIV,2013,3.85,12
Mercedes-Benz New C-Class 200 Kompressor,2011,8.8,14
Toyota Corolla Altis 1.8 GL,2009,4.95,16
Hyundai Verna 1.6 SX CRDi (O),2014,5.75,11
Renault Duster 110PS Diesel RxZ,2014,6.17,11
Maruti Swift Ldi BSIII,2010,3.45,15
Maruti Alto K10 VXI,2016,3.2,9
Hyundai Creta 1.6 SX Plus Petrol Automatic,2017,13.49,8
Mercedes-Benz CLA 200 CGI Sport,2016,24.5,9
Honda CR-V 2.4 4WD AT,2015,14.7,10
Ford Ecosport 1.5 DV5 MT Trend,2014,6.0,11
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,2016,34.18,9
Hyundai Grand i10 CRDi Magna,2014,3.5,11
Ford Fiesta 1.4 Duratec ZXI,2006,2.15,19
Hyundai Creta 1.6 SX Automatic Diesel,2018,11.25,7
Maruti A-Star Lxi,2010,2.0,15
Maruti Ritz LDi,2015,4.27,10
Honda City i VTEC SV,2017,7.68,8
Toyota Innova 2.5 GX (Diesel) 7 Seater,2017,14.52,8
Mercedes-Benz R-Class R350 4Matic Long,2011,16.85,14
Skoda Rapid 1.5 TDI Elegance,2015,5.75,10
Ford Ecosport 1.5 Ti VCT MT Titanium,2017,8.3,8
Maruti Celerio VXI AT,2014,3.95,11
Volkswagen Vento Petrol Highline,2014,4.8,11
Volvo XC60 D5,2011,12.0,14
Toyota Etios Cross 1.4 GD,2017,6.25,8
Tata Indica Vista TDI LX,2012,2.5,13
Honda City i VTEC CVT VX,2014,7.5,11
Honda City 1.5 V MT,2010,3.5,15
Skoda Octavia Rider Classic 1.9 TDI,2005,1.99,20
Toyota Corolla 1.8 J,2009,2.25,16
Toyota Etios G,2014,3.25,11
BMW X1 sDrive20d,2016,28.5,9
Honda City ZX CVT,2006,1.5,19
Hyundai i20 Sportz 1.4 CRDi,2017,7.0,8
Mercedes-Benz E-Class E350 CDI,2014,27.5,11
Hyundai Creta 1.6 CRDi SX Option,2015,10.5,10
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,2014,21.5,11
Land Rover Discovery Sport TD4 HSE,2016,35.0,9
Skoda Rapid 1.5 TDI AT Elegance Plus,2015,7.99,10
Maruti Celerio VXI AT,2015,4.88,10
Audi RS5 Coupe,2013,40.5,12
Maruti Ciaz ZXi Plus,2015,6.55,10
Audi Q5 2.0 TDI Premium Plus,2015,29.64,10
Ford Figo Diesel Titanium,2013,4.34,12
Ford Ecosport 1.0 Ecoboost Titanium,2014,6.22,11
Honda City 1.5 S MT,2009,2.25,16
Jaguar XF 2.2 Litre Luxury,2015,38.0,10
Maruti Swift VXI BSIV,2008,2.15,17
BMW 5 Series 520d Luxury Line,2014,22.45,11
Mercedes-Benz B Class B200 CDI,2017,20.87,8
Honda Brio S MT,2013,3.1,12
Hyundai i20 Sportz 1.2,2016,5.95,9
Tata Indica V2 DLG TC,2006,0.86,19
Toyota Fortuner 3.0 Diesel,2010,9.25,15
Hyundai i10 Sportz 1.1L,2011,2.25,14
Hyundai i20 1.2 Sportz Option,2016,6.13,9
Honda Amaze S AT i-Vtech,2014,3.79,11
Land Rover Range Rover 3.0 Diesel LWB Vogue,2017,160.0,8
Hyundai i10 Sportz 1.2 AT,2013,3.85,12
Volkswagen Polo Diesel Trendline 1.2L,2013,4.5,12
Maruti Baleno RS Petrol,2018,8.61,7
Hyundai i20 Sportz 1.4 CRDi,2016,6.5,9
Toyota Corolla H4,2005,2.6,20
Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,15.0,10
Maruti Celerio VXI AT Optional,2017,4.7,8
Skoda Octavia Elegance 2.0 TDI AT,2015,12.99,10
Honda Mobilio S i VTEC,2018,7.32,7
Hyundai Verna 1.6 CRDi SX,2015,6.5,10
Honda City 1.5 S MT,2012,5.67,13
Ford Classic 1.4 Duratorq Titanium,2014,3.0,11
Maruti Ciaz ZDi,2015,5.5,10
Maruti Wagon R VXI BS IV,2015,3.35,10
Audi A4 3.0 TDI Quattro,2015,25.02,10
Toyota Camry Hybrid 2.5,2017,26.11,8
Hyundai i20 Asta 1.2,2016,7.09,9
Hyundai Grand i10 1.2 Kappa Asta,2018,6.5,7
Volkswagen Polo Diesel Trendline 1.2L,2012,4.5,13
BMW X5 xDrive 30d M Sport,2016,57.0,9
Volkswagen Polo Petrol Comfortline 1.2L,2012,3.82,13
Renault Duster 85PS Diesel RxE,2013,5.25,12
Skoda Superb Style 1.8 TSI AT,2016,16.81,9
Audi Q5 2.0 TDI,2013,21.5,12
Maruti Baleno Delta 1.3,2017,8.5,8
Volkswagen Polo Petrol Comfortline 1.2L,2013,3.25,12
Mitsubishi Pajero Sport 4X4 AT,2019,27.11,6
Maruti Ciaz VXi Plus,2015,5.95,10
Renault Duster 85PS Diesel RxL Option,2015,6.79,10
Hyundai EON D Lite Plus Option,2016,2.55,9
Honda CR-V 2.4 MT,2008,3.7,17
Hyundai Verna 1.6 SX VTVT,2014,6.75,11
Toyota Corolla Altis JS MT,2015,6.95,10
Maruti SX4 ZXI MT BSIV,2011,2.78,14
Volkswagen Polo Petrol Comfortline 1.2L,2016,6.18,9
Audi Q5 30 TDI quattro Premium Plus,2015,36.0,10
Honda City 1.5 V MT,2012,5.81,13
Maruti Wagon R VXI,2014,3.41,11
Mitsubishi Pajero Sport 4X4 AT,2018,26.5,7
Skoda Octavia Elegance 1.8 TSI AT,2015,16.0,10
Hyundai Creta 1.6 CRDi SX Option,2017,12.13,8
Maruti Alto LXi BSIII,2009,1.8,16
Honda City V MT,2013,6.25,12
Datsun redi-GO S,2016,2.75,9
Skoda Yeti Ambition 4WD,2011,6.0,14
Mercedes-Benz B Class B180,2013,11.56,12
Volkswagen Polo GT TSI,2014,5.2,11
Ford EcoSport 1.5 TDCi Titanium,2014,7.52,11
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,2017,12.49,8
Toyota Fortuner 2.8 2WD MT,2019,35.82,6
Maruti Swift Dzire ZXI,2017,6.25,8
Hyundai i20 1.2 Asta with AVN,2015,6.22,10
Honda BR-V i-VTEC S MT,2016,8.02,9
Maruti Celerio ZXI,2014,3.75,11
Mercedes-Benz E-Class 2009-2013 E350 Petrol,2009,11.75,16
Hyundai i10 Magna 1.2 iTech SE,2012,2.25,13
Toyota Etios Liva V,2013,3.55,12
Mercedes-Benz E-Class 2015-2017 E250 Edition E,2017,38.15,8
Hyundai EON D Lite Plus,2015,2.66,10
Honda City 1.5 S MT,2011,4.95,14
Mercedes-Benz S-Class 280 AT,2003,6.5,22
Tata Indigo CS eVX,2016,2.4,9
Hyundai Creta 1.6 VTVT S,2016,12.5,9
Maruti Wagon R LXI BS IV,2013,3.0,12
Maruti Dzire VDI,2017,6.67,8
Ford Ikon 1.3 Flair,2008,1.97,17
Volkswagen Polo Petrol Comfortline 1.2L,2013,2.8,12
Hyundai i10 Magna 1.2,2011,2.65,14
Chevrolet Enjoy 1.3 TCDi LTZ 8,2014,4.75,11
Land Rover Range Rover 3.0 D,2003,16.11,22
Mercedes-Benz E-Class 200 Kompressor Elegance,2011,19.0,14
Maruti Swift Vdi BSIII,2012,4.5,13
Mahindra XUV500 W8 4WD,2012,8.25,13
Toyota Etios Liva G,2014,3.5,11
Mahindra XUV500 W8 4WD,2013,8.5,12
Hyundai Creta 1.6 VTVT S,2015,9.0,10
Honda City i DTEC SV,2014,6.75,11
Maruti Swift Dzire VDi,2014,5.4,11
Maruti Wagon R LXI BS IV,2015,3.5,10
Hyundai EON Era Plus,2012,2.6,13
Toyota Innova Crysta 2.8 ZX AT,2017,20.5,8
Hyundai Creta 1.6 SX Option,2017,11.31,8
Maruti Wagon R VXI Plus,2018,4.5,7
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2015,56.0,10
Maruti Celerio VXI,2017,5.2,8
Mahindra Scorpio SLE BSIV,2011,5.25,14
Datsun redi-GO T Option,2018,3.6,7
Fiat Grande Punto EVO 1.3 Active,2014,3.3,11
Hyundai Elantra CRDi SX,2013,5.85,12
Maruti Swift Dzire LXI,2014,3.9,11
Audi A4 2.0 TDI Multitronic,2009,7.98,16
Honda Brio VX AT,2014,4.3,11
Maruti Wagon R LXI BS IV,2011,2.25,14
Hyundai i10 Magna 1.1,2013,3.2,12
Hyundai Verna 1.6 SX,2012,6.55,13
Hyundai Verna 1.6 SX,2014,6.9,11
Maruti Ritz VDi,2009,2.95,16
Hyundai Creta 1.6 SX Option Diesel,2017,11.45,8
Maruti Baleno Delta,2017,6.37,8
Hyundai Verna 1.6 CRDI,2011,5.0,14
Tata Indica Vista Quadrajet VX,2012,2.6,13
Hyundai i20 1.2 Magna,2010,1.9,15
Porsche Panamera Diesel,2015,60.95,10
Maruti Eeco Smiles 5 Seater AC,2017,4.44,8
BMW 3 Series 320d Sport,2012,15.3,13
Maruti Ertiga VDI,2016,8.2,9
Hyundai Xcent 1.2 Kappa AT S Option,2014,5.25,11
Volkswagen Vento 1.2 TSI Highline AT,2016,8.5,9
Audi Q3 35 TDI Quattro Premium,2015,23.75,10
Hyundai i10 Magna 1.1,2013,2.74,12
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2016,13.83,9
Maruti Baleno RS 1.0 Petrol,2017,6.99,8
Hyundai i10 Era,2009,2.25,16
Toyota Innova 2.5 G4 Diesel 8-seater,2013,11.49,12
Chevrolet Beat LT,2012,2.87,13
Toyota Innova 2.5 G3,2005,3.25,20
Honda Accord 2.4 Inspire M/T,2009,3.5,16
Mahindra KUV 100 mFALCON D75 K4 Plus,2017,4.49,8
Volkswagen Polo Diesel Trendline 1.2L,2011,2.9,14
Toyota Innova 2.0 GX 8 STR,2014,12.36,11
Mahindra Scorpio VLX AT AIRBAG BSIV,2011,6.0,14
BMW 7 Series 730Ld Sedan,2010,31.0,15
Honda City i-DTEC SV,2015,5.49,10
Volkswagen Polo Diesel Comfortline 1.2L,2015,5.86,10
Mahindra XUV500 W8 2WD,2015,9.0,10
Volkswagen Vento 1.6 Highline,2016,7.7,9
Honda City i VTEC V,2017,9.47,8
Audi Q5 2.0 TDI Premium Plus,2014,29.0,11
Honda City 1.5 V AT Exclusive,2012,5.42,13
Maruti Swift VXI BSIV,2016,6.39,9
Maruti Alto 800 LXI,2015,2.75,10
Ford Figo Diesel Titanium,2011,2.5,14
Hyundai Santro Xing GL Plus,2012,2.35,13
Maruti Wagon R VXI,2015,4.65,10
Honda City i DTEC SV,2014,6.0,11
Honda City V MT AVN,2012,3.5,13
Honda City i DTEC VX,2014,7.0,11
Hyundai Verna VTVT 1.6 SX,2014,7.75,11
Maruti Alto K10 LXI,2014,2.93,11
Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,2014,22.5,11
BMW X6 xDrive30d,2014,40.66,11
Maruti Wagon R LXI BSIII,2008,1.75,17
Renault Duster RXZ AWD,2015,8.2,10
Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,2011,4.49,14
Ford Endeavour 3.2 Trend AT 4X4,2016,26.5,9
Maruti Zen Estilo LXI BS IV,2011,2.6,14
Hyundai Santro Xing XG,2005,1.65,20
Hyundai i10 Asta,2011,2.49,14
Honda Brio VX AT,2013,5.4,12
Maruti Wagon R AMT VXI,2017,4.35,8
