Name,Year,Price,Car_Age
Hyundai Grand i10 Sportz,2013,3.25,12
Audi A4 3.0 TDI Quattro,2014,24.5,11
Honda Jazz S,2011,2.9,14
Hyundai Verna SX CRDi AT,2012,6.5,13
Volkswagen Vento 2013-2015 1.6 Comfortline,2014,4.25,11
Honda CR-V Petrol 2WD,2004,3.0,21
Renault Duster 110PS Diesel RxZ AWD,2012,6.75,13
Hyundai i20 Asta 1.2,2014,5.65,11
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2013,7.5,12
Hyundai Verna 1.6 SX VTVT,2014,5.75,11
Volkswagen Polo Diesel Trendline 1.2L,2012,2.65,13
Volkswagen Polo Diesel Trendline 1.2L,2011,2.49,14
Maruti SX4 Vxi BSIII,2007,1.5,18
Renault Duster 110PS Diesel RxZ Plus,2013,8.0,12
Volvo XC60 D4 SUMMUM,2014,17.15,11
Maruti Celerio VXI AT,2014,4.55,11
Audi Q5 2008-2012 2.0 TDI,2013,25.64,12
BMW X1 sDrive 20d Sportline,2013,13.5,12
Ford Figo Petrol ZXI,2013,3.55,12
Hyundai Verna 1.6 i ABS,2007,1.95,18
Honda Civic 2006-2010 1.8 S MT,2006,2.3,19
Toyota Fortuner 4x4 MT,2013,15.0,12
Hyundai i10 Sportz,2012,3.15,13
Nissan Sunny 2011-2014 Diesel XL,2012,5.0,13
BMW 5 Series 2013-2017 520d Luxury Line,2013,24.75,12
Chevrolet Optra Magnum 2.0 LT,2008,2.6,17
Hyundai i10 Asta,2011,3.75,14
Skoda Laura Ambiente,2009,4.85,16
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,2013,27.0,12
Honda Amaze SX i-DTEC,2014,3.0,11
Porsche Panamera 2010 2013 Diesel,2013,72.0,12
Nissan Sunny XV D,2012,4.0,13
Honda Accord 2.4 Inspire M/T,2009,3.1,16
Maruti Wagon R LX BSII,2006,1.0,19
Maruti Swift Dzire Tour LDI,2013,2.5,12
Audi Q5 2008-2012 2.0 TFSI Quattro,2011,18.0,14
Hyundai i10 Era 1.1 iTech SE,2012,2.97,13
Hyundai Verna 1.6 VTVT,2013,4.75,12
Hyundai i20 1.4 Asta Optional With Sunroof,2010,3.65,15
Toyota Fortuner 4x2 4 Speed AT,2012,13.5,13
Hyundai i10 Sportz,2013,2.95,12
Honda CR-V 2.0 AT,2014,10.5,11
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2010,8.75,15
Honda City 1.5 V MT,2010,2.7,15
Hyundai Verna VTVT 1.6 AT SX Plus,2012,4.25,13
Skoda Superb Elegance 1.8 TSI AT,2011,4.5,14
Nissan Sunny 2011-2014 Diesel XV,2012,4.0,13
Honda City 1.5 V MT Exclusive,2012,4.75,13
Chevrolet Optra 1.6 LT Royale,2013,3.47,12
Volkswagen Polo Petrol Comfortline 1.2L,2013,2.95,12
Ford Endeavour 3.0L 4X4 AT,2012,8.41,13
Maruti Baleno LXI,2006,0.85,19
Maruti Wagon R LX,2003,0.8,22
Volkswagen Polo 1.5 TDI Highline,2014,5.65,11
Hyundai Verna 1.6 SX VTVT (O),2013,4.5,12
Nissan Sunny 2011-2014 Diesel XL,2013,4.0,12
Skoda Rapid Ultima 1.6 MPI Ambition Plus,2013,4.0,12
Toyota Fortuner 4x4 MT,2014,16.0,11
Hyundai i20 Magna Optional 1.2,2014,4.79,11
Maruti 800 Std,2002,0.51,23
Ford Ikon 1.3 Flair,2006,0.69,19
Honda City 1.5 V MT Sunroof,2014,6.49,11
Hyundai Verna CRDi,2009,2.9,16
Maruti Wagon R LXI,2008,1.95,17
Ford Fiesta 1.4 Duratorq ZXI,2007,1.99,18
Hyundai Verna SX CRDi AT,2014,8.99,11
Toyota Etios VD SP,2014,6.5,11
Chevrolet Beat Diesel LS,2013,2.8,12
Volkswagen Polo Diesel Trendline 1.2L,2011,2.49,14
Honda City V MT,2011,4.15,14
Ford Ecosport 1.5 Ti VCT MT Titanium,2013,7.5,12
Maruti Ritz VDi,2013,3.65,12
Mercedes-Benz E-Class 280 CDI,2007,11.0,18
Maruti Ritz VDi,2012,3.0,13
Chevrolet Beat Diesel LT,2012,2.25,13
Maruti SX4 Vxi BSIV,2010,2.83,15
Mitsubishi Pajero Sport Anniversary Edition,2014,14.7,11
Mercedes-Benz S Class 2005 2013 S 300 L,2013,25.0,12
Honda City i-VTEC VX,2012,5.75,13
Ford Fiesta Classic 1.4 Duratorq CLXI,2012,3.16,13
Audi A4 2.0 TDI,2014,22.5,11
BMW 3 Series 320i Sedan,2010,9.86,15
BMW 7 Series 730Ld,2013,45.0,12
Chevrolet Aveo 1.4 LS,2007,0.75,18
Maruti Alto LXi,2007,1.25,18
Hyundai i10 Sportz 1.2 AT,2010,2.5,15
Maruti Zen LX,1998,0.53,27
Ford Figo Diesel Titanium,2012,2.6,13
Hyundai Accent GLE,2008,2.3,17
Hyundai Verna 1.6 SX CRDi (O),2012,6.0,13
Maruti Swift ZDi,2013,4.4,12
Mercedes-Benz B Class B180,2013,11.0,12
Chevrolet Cruze LTZ,2014,5.7,11
Skoda Laura Ambiente 2.0 TDI CR AT,2013,6.95,12
Mahindra Scorpio VLX 2WD BSIV,2014,7.9,11
Mercedes-Benz E-Class 2009-2013 E350 Petrol,2009,10.24,16
Skoda Superb Elegance 1.8 TSI AT,2010,5.35,15
Honda Brio VX AT,2014,3.49,11
Hyundai i10 Magna 1.2,2009,2.85,16
Honda City i VTEC SV,2014,5.35,11
Ford Figo Petrol ZXI,2012,3.62,13
Toyota Innova 2.5 G4 Diesel 7-seater,2006,6.25,19
Mahindra Verito 1.5 D6 BSIV,2012,3.19,13
Tata New Safari EX 4x2,2011,5.5,14
Maruti Swift Dzire VDi,2014,6.6,11
Audi A6 2011-2015 2.0 TDI Premium Plus,2013,21.0,12
Chevrolet Cruze LTZ AT,2013,6.5,12
Hyundai Santro Xing GLS,2009,1.45,16
Nissan Terrano XL Plus 85 PS,2014,6.0,11
Hyundai Grand i10 CRDi Sportz,2014,3.99,11
Hyundai i10 Sportz 1.1L,2013,2.95,12
Volvo S60 D4 Momentum,2014,21.5,11
Maruti Alto K10 2010-2014 VXI,2011,2.3,14
Honda Brio 1.2 S Option MT,2012,2.75,13
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2011,6.71,14
Mercedes-Benz B Class B180,2013,11.0,12
Maruti SX4 Vxi BSIV,2011,2.6,14
Hyundai Getz GLE,2007,1.95,18
BMW 6 Series Gran Coupe,2013,45.0,12
Audi A4 2.0 TDI 177 Bhp Premium Plus,2014,22.0,11
Volkswagen Vento Konekt Diesel Highline,2013,6.1,12
Hyundai i10 Sportz,2011,2.6,14
Lamborghini Gallardo Coupe,2011,120.0,14
Jaguar XF 3.0 Litre S Premium Luxury,2012,29.0,13
Maruti Swift Dzire VXi,2010,3.3,15
Tata Indica Vista Quadrajet VX,2013,3.05,12
Hyundai i20 Asta 1.4 CRDi,2012,3.25,13
Hyundai Xcent 1.2 Kappa S Option,2014,3.75,11
Toyota Innova 2.5 V Diesel 7-seater,2011,8.5,14
Honda City 1.5 S AT,2009,3.2,16
Hyundai i10 Sportz 1.2,2011,3.5,14
Honda Amaze VX Petrol,2014,4.75,11
Hyundai i10 Magna 1.2,2012,2.35,13
Renault Pulse RxL,2014,3.4,11
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,2012,9.0,13
Toyota Corolla Altis G,2013,5.2,12
Hyundai Verna CRDi,2006,1.85,19
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2013,38.0,12
Renault Duster 85PS Diesel RxL Optional,2013,5.11,12
Maruti A-Star AT VXI,2012,2.5,13
Skoda Superb 1.8 TSI,2010,5.5,15
Renault Duster 85PS Diesel RxL,2013,6.0,12
Nissan Sunny 2011-2014 XL,2011,3.0,14
Honda Civic 2006-2010 1.8 V MT,2009,4.41,16
Honda Brio EX MT,2014,2.5,11
Maruti Swift ZXI ABS,2012,5.35,13
Hyundai i20 Magna Optional 1.4 CRDi,2013,3.65,12
Skoda Superb Elegance 2.0 TDI CR AT,2014,13.0,11
Maruti Wagon R LXI BSII,2012,2.45,13
Toyota Innova 2.5 G (Diesel) 8 Seater,2013,7.9,12
Ford Ecosport 1.5 DV5 MT Ambiente,2014,7.2,11
Volkswagen Polo Diesel Comfortline 1.2L,2012,3.65,13
Ford Ikon 1.3 Flair,2007,1.4,18
Ford Endeavour XLT TDCi 4X2,2007,5.5,18
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2011,10.48,14
Maruti Esteem Vxi - BSIII,2005,0.75,20
Tata Indigo XL Grand Petrol,2008,1.3,17
BMW 5 Series 525d Sedan,2013,21.0,12
Hyundai Santro Xing GL Plus,2013,2.3,12
Toyota Innova 2.5 G4 Diesel 8-seater,2008,6.85,17
Maruti Zen Estilo LXI BSIII,2009,1.25,16
Maruti Alto K10 2010-2014 VXI,2014,3.64,11
Toyota Etios G,2013,4.05,12
Renault Duster 110PS Diesel RxZ,2014,8.25,11
Maruti Swift VDI,2014,5.25,11
Volkswagen Vento Magnific 1.6 Comfortline,2013,4.4,12
BMW 3 Series 330d Convertible,2014,29.52,11
Maruti Wagon R VXI BS IV,2011,2.1,14
Ford Endeavour 4x2 XLT Limited Edition,2009,7.5,16
Mercedes-Benz E-Class 200 Kompressor Elegance,2014,24.0,11
Audi A4 2.0 TDI Celebration Edition,2011,9.75,14
Hyundai Grand i10 Asta,2014,3.45,11
Mitsubishi Pajero Sport 4X4,2014,11.85,11
Mercedes-Benz New C-Class C 250 CDI Avantgarde,2012,16.14,13
Maruti Swift Dzire VDI,2014,4.65,11
Mercedes-Benz R-Class R350 4Matic Long,2010,15.0,15
Maruti Alto K10 2010-2014 VXI,2014,2.7,11
Maruti Alto Std,2004,1.3,21
Maruti Wagon R LX,2004,1.0,21
Renault Duster 110PS Diesel RXZ Optional with Nav,2013,6.5,12
Maruti Swift Dzire Vdi BSIV,2013,4.99,12
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,6.5,11
Ford Endeavour 3.0L 4X4 AT,2011,8.5,14
Nissan X-Trail SLX MT,2011,8.0,14
Chevrolet Aveo U-VA 1.2 LS,2007,1.3,18
Skoda Rapid 1.6 TDI Ambition,2012,5.9,13
Mahindra XUV500 W8 4WD,2013,9.5,12
Maruti Swift Dzire ZDi,2010,4.5,15
Skoda Octavia Elegance 1.9 TDI,2003,2.25,22
Chevrolet Enjoy Petrol LS 7 Seater,2014,3.35,11
Hyundai Accent GLE,2005,0.7,20
Mercedes-Benz New C-Class C 200 CGI,2012,16.0,13
Renault Duster 85PS Diesel RxE,2014,8.0,11
Hyundai Verna 1.6 SX,2012,4.74,13
Maruti 800 DX BSII,2000,0.55,25
Volkswagen Vento Diesel Highline,2011,4.3,14
Maruti Ertiga VXI,2012,5.25,13
Hyundai i20 Magna 1.4 CRDi (Diesel),2014,4.35,11
Ford Ecosport 1.5 DV5 MT Titanium,2014,5.49,11
Volkswagen Vento 1.5 TDI Highline,2014,6.5,11
Mahindra Scorpio VLX 2WD Airbag BSIII,2011,6.4,14
Toyota Innova 2.5 G (Diesel) 8 Seater,2012,8.4,13
Ford Endeavour 2.5L 4X2 MT,2011,6.5,14
Skoda Laura L and K AT,2007,2.45,18
Chevrolet Beat LS,2013,1.75,12
Audi Q3 2.0 TDI,2014,21.75,11
Honda City 1.5 V MT,2014,7.25,11
Maruti Swift Lxi BSIII,2009,3.0,16
Ford Figo Diesel EXI,2012,2.51,13
Mercedes-Benz New C-Class 200 CDI Classic,2013,15.5,12
Toyota Innova 2.5 GX (Diesel) 7 Seater,2012,11.5,13
Honda City 1.5 EXI,2004,1.76,21
Toyota Corolla Altis 1.8 G CVT,2010,4.0,15
Tata Indica Vista Quadrajet VX,2012,2.8,13
Mahindra XUV500 W8 2WD,2012,8.25,13
Maruti Ritz VDi,2010,1.7,15
Mercedes-Benz New C-Class C 200 AVANTGARDE,2013,14.85,12
Mercedes-Benz New C-Class C 250 CDI Elegance,2012,16.0,13
Maruti Ertiga VXI,2014,5.94,11
Skoda Rapid Ultima 1.6 TDI Elegance,2013,8.0,12
Toyota Innova 2.5 V Diesel 8-seater,2010,5.45,15
Volkswagen Polo 1.5 TDI Highline,2013,3.5,12
Hyundai Santro Xing GL,2008,1.39,17
Hyundai Verna 1.6 CRDi EX MT,2013,4.7,12
Maruti Wagon R LX BSIII,2006,0.75,19
Tata Indica LEI,2006,1.0,19
Hyundai i20 2015-2017 Magna,2010,2.74,15
Volkswagen Polo Petrol Comfortline 1.2L,2011,2.2,14
Mercedes-Benz New C-Class C 200 CGI Elegance,2012,13.25,13
Hyundai Getz GLS,2005,0.85,20
Renault Duster 85PS Diesel RxL Option,2013,4.25,12
Audi A4 35 TDI Premium Plus,2013,16.52,12
Tata New Safari DICOR 2.2 VX 4x2,2008,0.6,17
Maruti Swift VDI,2012,4.8,13
Skoda Superb Elegance 1.8 TSI AT,2011,6.25,14
Hyundai Elantra SX,2014,8.3,11
Honda City 1.5 E MT,2009,3.25,16
Volkswagen Polo IPL II 1.2 Petrol Highline,2010,2.96,15
Hyundai i20 Sportz 1.2,2014,5.25,11
Audi A6 2011-2015 2.0 TDI,2013,17.56,12
Volkswagen Vento 1.6 Highline,2011,3.25,14
Hyundai Getz GLE,2007,2.2,18
Mercedes-Benz M-Class ML 320 CDI,2009,10.75,16
Maruti Swift Dzire Vdi BSIV,2011,2.75,14
Porsche Panamera Diesel,2013,45.0,12
Honda Brio 1.2 VX MT,2013,3.2,12
Skoda Superb 3.6 V6 FSI,2009,4.75,16
Toyota Innova 2.5 V Diesel 7-seater,2011,9.48,14
Maruti Swift VDI,2014,4.75,11
Mahindra Xylo D4 BSIV,2012,2.9,13
Maruti Wagon R VXI,2013,2.65,12
Chevrolet Beat Diesel,2011,2.5,14
